ILAT,ILEV,ZPHI_F,ZU,ZT,ZQ                                                                                                                                                                                                                                      
 202   1     1092.9405275531        0.4121760384      287.5621166509        0.0080714974
 203   0        0.0000000000        0.0000000000      288.3078883415        0.0085268498
 203   1     1093.9958134038        0.4079054865      287.8166590722        0.0082065118
 204   0        0.0000000000        0.0000000000      288.5569609283        0.0086656031
 204   1     1095.0343483966        0.4034871403      288.0668102652        0.0083411507
 205   0        0.0000000000        0.0000000000      288.8016089359        0.0088038429
 205   1     1096.0558762112        0.3989260282      288.3125221718        0.0084753096
 206   0        0.0000000000        0.0000000000      289.0417799902        0.0089414572
 206   1     1097.0601186238        0.3942275039      288.5537418605        0.0086088797
 207   0        0.0000000000        0.0000000000      289.2774400673        0.0090783433
 207   1     1098.0468726833        0.3893967969      288.7904348365        0.0087417604
 208   0        0.0000000000        0.0000000000      289.5085472088        0.0092143918
 208   1     1099.0159010294        0.3844395162      289.0225586434        0.0088738452
